vehicle_id,time_s,x_m,y_m
149,115.7,-45.69,-1.67
150,115.7,-52.69,-1.75
151,115.7,-59.69,-1.83
152,115.7,-66.7,-1.91
153,115.7,-73.7,-1.98
161,115.7,-38.65,-4.79
162,115.7,-45.65,-4.87
163,115.7,-52.65,-4.95
164,115.7,-59.65,-5.03
165,115.7,-66.66,-5.11
166,115.7,-73.66,-5.18
173,115.7,-38.62,-7.99
174,115.7,-45.62,-8.07
175,115.7,-52.62,-8.15
176,115.7,-59.62,-8.23
177,115.7,-66.63,-8.31
178,115.7,-73.63,-8.38
221,115.7,-23.84,-18.24
222,115.7,-28.1,23.88
223,115.7,-28.1,36.62
224,115.7,-24.9,44.87
257,115.7,8.51,7.61
258,115.7,15.51,7.58
259,115.7,22.51,7.54
268,115.7,8.53,10.81
269,115.7,15.53,10.78
278,115.7,8.54,14.01
148,115.8,-38.69,-1.59
149,115.8,-45.69,-1.67
150,115.8,-52.69,-1.75
151,115.8,-59.69,-1.83
152,115.8,-66.7,-1.91
153,115.8,-73.7,-1.98
161,115.8,-38.65,-4.79
162,115.8,-45.65,-4.87
163,115.8,-52.65,-4.95
164,115.8,-59.65,-5.03
165,115.8,-66.66,-5.11
166,115.8,-73.66,-5.18
173,115.8,-38.62,-7.99
174,115.8,-45.62,-8.07
175,115.8,-52.62,-8.15
176,115.8,-59.62,-8.23
177,115.8,-66.63,-8.31
178,115.8,-73.63,-8.38
221,115.8,-23.85,-19.63
222,115.8,-28.1,23.85
223,115.8,-28.1,36.21
224,115.8,-24.9,44.77
257,115.8,8.51,7.61
258,115.8,15.51,7.58
259,115.8,22.51,7.54
268,115.8,8.53,10.81
269,115.8,15.53,10.78
278,115.8,8.54,14.01
148,115.9,-38.69,-1.59
149,115.9,-45.69,-1.67
150,115.9,-52.69,-1.75
151,115.9,-59.69,-1.83
152,115.9,-66.7,-1.91
153,115.9,-73.7,-1.98
161,115.9,-38.65,-4.79
162,115.9,-45.65,-4.87
163,115.9,-52.65,-4.95
164,115.9,-59.65,-5.03
165,115.9,-66.66,-5.11
166,115.9,-73.66,-5.18
173,115.9,-38.62,-7.99
174,115.9,-45.62,-8.07
175,115.9,-52.62,-8.15
176,115.9,-59.62,-8.23
177,115.9,-66.63,-8.31
178,115.9,-73.63,-8.38
221,115.9,-23.86,-21.01
222,115.9,-28.1,23.85
223,115.9,-28.1,35.82
224,115.9,-24.9,44.64
257,115.9,8.51,7.61
258,115.9,15.51,7.58
259,115.9,22.51,7.54
268,115.9,8.53,10.81
269,115.9,15.53,10.78
278,115.9,8.54,14.01
148,116.0,-38.69,-1.59
149,116.0,-45.69,-1.67
150,116.0,-52.69,-1.75
151,116.0,-59.69,-1.83
152,116.0,-66.7,-1.91
153,116.0,-73.7,-1.98
161,116.0,-38.65,-4.79
162,116.0,-45.65,-4.87
163,116.0,-52.65,-4.95
164,116.0,-59.65,-5.03
165,116.0,-66.66,-5.11
166,116.0,-73.66,-5.18
173,116.0,-38.62,-7.99
174,116.0,-45.62,-8.07
175,116.0,-52.62,-8.15
176,116.0,-59.62,-8.23
177,116.0,-66.63,-8.31
178,116.0,-73.63,-8.38
221,116.0,-23.87,-22.4
222,116.0,-28.1,23.85
223,116.0,-28.1,35.45
224,116.0,-24.9,44.48
257,116.0,8.51,7.61
258,116.0,15.51,7.58
259,116.0,22.51,7.54
268,116.0,8.53,10.81
269,116.0,15.53,10.78
278,116.0,8.54,14.01
148,116.1,-38.69,-1.59
149,116.1,-45.69,-1.67
150,116.1,-52.69,-1.75
151,116.1,-59.69,-1.83
152,116.1,-66.7,-1.91
153,116.1,-73.7,-1.98
161,116.1,-38.65,-4.79
162,116.1,-45.65,-4.87
163,116.1,-52.65,-4.95
164,116.1,-59.65,-5.03
165,116.1,-66.66,-5.11
166,116.1,-73.66,-5.18
173,116.1,-38.62,-7.99
174,116.1,-45.62,-8.07
175,116.1,-52.62,-8.15
176,116.1,-59.62,-8.23
177,116.1,-66.63,-8.31
178,116.1,-73.63,-8.38
221,116.1,-23.88,-23.79
222,116.1,-28.1,23.85
223,116.1,-28.1,35.11
224,116.1,-24.9,44.3
257,116.1,8.51,7.61
258,116.1,15.51,7.58
259,116.1,22.51,7.54
268,116.1,8.53,10.81
269,116.1,15.53,10.78
278,116.1,8.54,14.01
148,116.2,-38.69,-1.59
149,116.2,-45.69,-1.67
150,116.2,-52.69,-1.75
151,116.2,-59.69,-1.83
152,116.2,-66.7,-1.91
153,116.2,-73.7,-1.98
161,116.2,-38.65,-4.79
162,116.2,-45.65,-4.87
163,116.2,-52.65,-4.95
164,116.2,-59.65,-5.03
165,116.2,-66.66,-5.11
166,116.2,-73.66,-5.18
173,116.2,-38.62,-7.99
174,116.2,-45.62,-8.07
175,116.2,-52.62,-8.15
176,116.2,-59.62,-8.23
177,116.2,-66.63,-8.31
178,116.2,-73.63,-8.38
221,116.2,-23.89,-25.18
222,116.2,-28.1,23.85
223,116.2,-28.1,34.79
224,116.2,-24.9,44.09
257,116.2,8.51,7.61
258,116.2,15.51,7.58
259,116.2,22.51,7.54
268,116.2,8.53,10.81
269,116.2,15.53,10.78
278,116.2,8.54,14.01
148,116.3,-38.69,-1.59
149,116.3,-45.69,-1.67
150,116.3,-52.69,-1.75
151,116.3,-59.69,-1.83
152,116.3,-66.7,-1.91
153,116.3,-73.7,-1.98
161,116.3,-38.65,-4.79
162,116.3,-45.65,-4.87
163,116.3,-52.65,-4.95
164,116.3,-59.65,-5.03
165,116.3,-66.66,-5.11
166,116.3,-73.66,-5.18
173,116.3,-38.62,-7.99
174,116.3,-45.62,-8.07
175,116.3,-52.62,-8.15
176,116.3,-59.62,-8.23
177,116.3,-66.63,-8.31
178,116.3,-73.63,-8.38
221,116.3,-23.9,-26.57
222,116.3,-28.1,23.85
223,116.3,-28.1,34.48
224,116.3,-24.9,43.86
257,116.3,8.51,7.61
258,116.3,15.51,7.58
259,116.3,22.51,7.54
268,116.3,8.53,10.81
269,116.3,15.53,10.78
278,116.3,8.54,14.01
148,116.4,-38.69,-1.59
149,116.4,-45.69,-1.67
150,116.4,-52.69,-1.75
151,116.4,-59.69,-1.83
152,116.4,-66.7,-1.91
153,116.4,-73.7,-1.98
161,116.4,-38.65,-4.79
162,116.4,-45.65,-4.87
163,116.4,-52.65,-4.95
164,116.4,-59.65,-5.03
165,116.4,-66.66,-5.11
166,116.4,-73.66,-5.18
173,116.4,-38.62,-7.99
174,116.4,-45.62,-8.07
175,116.4,-52.62,-8.15
176,116.4,-59.62,-8.23
177,116.4,-66.63,-8.31
178,116.4,-73.63,-8.38
221,116.4,-23.91,-27.96
222,116.4,-28.1,23.85
223,116.4,-28.1,34.19
224,116.4,-24.9,43.6
257,116.4,8.51,7.61
258,116.4,15.51,7.58
259,116.4,22.51,7.54
268,116.4,8.53,10.81
269,116.4,15.53,10.78
278,116.4,8.54,14.01
148,116.5,-38.69,-1.59
149,116.5,-45.69,-1.67
150,116.5,-52.69,-1.75
151,116.5,-59.69,-1.83
152,116.5,-66.7,-1.91
153,116.5,-73.7,-1.98
161,116.5,-38.65,-4.79
162,116.5,-45.65,-4.87
163,116.5,-52.65,-4.95
164,116.5,-59.65,-5.03
165,116.5,-66.66,-5.11
166,116.5,-73.66,-5.18
173,116.5,-38.62,-7.99
174,116.5,-45.62,-8.07
175,116.5,-52.62,-8.15
176,116.5,-59.62,-8.23
177,116.5,-66.63,-8.31
178,116.5,-73.63,-8.38
221,116.5,-23.92,-29.35
222,116.5,-28.1,23.85
223,116.5,-28.1,33.93
224,116.5,-24.9,43.31
257,116.5,8.51,7.61
258,116.5,15.51,7.58
259,116.5,22.51,7.54
268,116.5,8.53,10.81
269,116.5,15.53,10.78
278,116.5,8.54,14.01
148,116.6,-38.69,-1.59
149,116.6,-45.69,-1.67
150,116.6,-52.69,-1.75
151,116.6,-59.69,-1.83
152,116.6,-66.7,-1.91
153,116.6,-73.7,-1.98
161,116.6,-38.65,-4.79
162,116.6,-45.65,-4.87
163,116.6,-52.65,-4.95
164,116.6,-59.65,-5.03
165,116.6,-66.66,-5.11
166,116.6,-73.66,-5.18
173,116.6,-38.62,-7.99
174,116.6,-45.62,-8.07
175,116.6,-52.62,-8.15
176,116.6,-59.62,-8.23
177,116.6,-66.63,-8.31
178,116.6,-73.63,-8.38
221,116.6,-23.94,-30.74
222,116.6,-28.1,23.85
223,116.6,-28.1,33.68
224,116.6,-24.9,43.0
257,116.6,8.51,7.61
258,116.6,15.51,7.58
259,116.6,22.51,7.54
268,116.6,8.53,10.81
269,116.6,15.53,10.78
278,116.6,8.54,14.01
148,116.7,-38.69,-1.59
149,116.7,-45.69,-1.67
150,116.7,-52.69,-1.75
151,116.7,-59.69,-1.83
152,116.7,-66.7,-1.91
153,116.7,-73.7,-1.98
161,116.7,-38.65,-4.79
162,116.7,-45.65,-4.87
163,116.7,-52.65,-4.95
164,116.7,-59.65,-5.03
165,116.7,-66.66,-5.11
166,116.7,-73.66,-5.18
173,116.7,-38.62,-7.99
174,116.7,-45.62,-8.07
175,116.7,-52.62,-8.15
176,116.7,-59.62,-8.23
177,116.7,-66.63,-8.31
178,116.7,-73.63,-8.38
221,116.7,-23.95,-32.13
222,116.7,-28.1,23.85
223,116.7,-28.1,33.44
224,116.7,-24.9,42.66
257,116.7,8.51,7.61
258,116.7,15.51,7.58
259,116.7,22.51,7.54
268,116.7,8.53,10.81
269,116.7,15.53,10.78
278,116.7,8.54,14.01
148,116.8,-38.69,-1.59
149,116.8,-45.69,-1.67
150,116.8,-52.69,-1.75
151,116.8,-59.69,-1.83
152,116.8,-66.7,-1.91
153,116.8,-73.7,-1.98
161,116.8,-38.65,-4.79
162,116.8,-45.65,-4.87
163,116.8,-52.65,-4.95
164,116.8,-59.65,-5.03
165,116.8,-66.66,-5.11
166,116.8,-73.66,-5.18
173,116.8,-38.62,-7.99
174,116.8,-45.62,-8.07
175,116.8,-52.62,-8.15
176,116.8,-59.62,-8.23
177,116.8,-66.63,-8.31
178,116.8,-73.63,-8.38
221,116.8,-23.96,-33.52
222,116.8,-28.1,23.85
223,116.8,-28.1,33.23
224,116.8,-24.9,42.3
257,116.8,8.51,7.61
258,116.8,15.51,7.58
259,116.8,22.51,7.54
268,116.8,8.53,10.81
269,116.8,15.53,10.78
278,116.8,8.54,14.01
148,116.9,-38.69,-1.59
149,116.9,-45.69,-1.67
150,116.9,-52.69,-1.75
151,116.9,-59.69,-1.83
152,116.9,-66.7,-1.91
153,116.9,-73.7,-1.98
161,116.9,-38.65,-4.79
162,116.9,-45.65,-4.87
163,116.9,-52.65,-4.95
164,116.9,-59.65,-5.03
165,116.9,-66.66,-5.11
166,116.9,-73.66,-5.18
173,116.9,-38.62,-7.99
174,116.9,-45.62,-8.07
175,116.9,-52.62,-8.15
176,116.9,-59.62,-8.23
177,116.9,-66.63,-8.31
178,116.9,-73.63,-8.38
221,116.9,-23.97,-34.9
222,116.9,-28.1,23.85
223,116.9,-28.1,33.02
224,116.9,-24.9,41.91
257,116.9,8.51,7.61
258,116.9,15.51,7.58
259,116.9,22.51,7.54
268,116.9,8.53,10.81
269,116.9,15.53,10.78
278,116.9,8.54,14.01
148,117.0,-38.69,-1.59
149,117.0,-45.69,-1.67
150,117.0,-52.69,-1.75
151,117.0,-59.69,-1.83
152,117.0,-66.7,-1.91
153,117.0,-73.7,-1.98
161,117.0,-38.65,-4.79
162,117.0,-45.65,-4.87
163,117.0,-52.65,-4.95
164,117.0,-59.65,-5.03
165,117.0,-66.66,-5.11
166,117.0,-73.66,-5.18
173,117.0,-38.62,-7.99
174,117.0,-45.62,-8.07
175,117.0,-52.62,-8.15
176,117.0,-59.62,-8.23
177,117.0,-66.63,-8.31
178,117.0,-73.63,-8.38
221,117.0,-23.98,-36.29
222,117.0,-28.1,23.85
223,117.0,-28.1,32.84
224,117.0,-24.9,41.49
257,117.0,8.51,7.61
258,117.0,15.51,7.58
259,117.0,22.51,7.54
268,117.0,8.53,10.81
269,117.0,15.53,10.78
278,117.0,8.54,14.01
148,117.1,-38.69,-1.59
149,117.1,-45.69,-1.67
150,117.1,-52.69,-1.75
151,117.1,-59.69,-1.83
152,117.1,-66.7,-1.91
153,117.1,-73.7,-1.98
161,117.1,-38.65,-4.79
162,117.1,-45.65,-4.87
163,117.1,-52.65,-4.95
164,117.1,-59.65,-5.03
165,117.1,-66.66,-5.11
166,117.1,-73.66,-5.18
173,117.1,-38.62,-7.99
174,117.1,-45.62,-8.07
175,117.1,-52.62,-8.15
176,117.1,-59.62,-8.23
177,117.1,-66.63,-8.31
178,117.1,-73.63,-8.38
221,117.1,-23.99,-37.68
222,117.1,-28.1,23.85
223,117.1,-28.1,32.66
224,117.1,-24.9,41.05
257,117.1,8.51,7.61
258,117.1,15.51,7.58
259,117.1,22.51,7.54
268,117.1,8.53,10.81
269,117.1,15.53,10.78
278,117.1,8.54,14.01
148,117.2,-38.69,-1.59
149,117.2,-45.69,-1.67
150,117.2,-52.69,-1.75
151,117.2,-59.69,-1.83
152,117.2,-66.7,-1.91
153,117.2,-73.7,-1.98
161,117.2,-38.65,-4.79
162,117.2,-45.65,-4.87
163,117.2,-52.65,-4.95
164,117.2,-59.65,-5.03
165,117.2,-66.66,-5.11
166,117.2,-73.66,-5.18
173,117.2,-38.62,-7.99
174,117.2,-45.62,-8.07
175,117.2,-52.62,-8.15
176,117.2,-59.62,-8.23
177,117.2,-66.63,-8.31
178,117.2,-73.63,-8.38
221,117.2,-24.0,-39.07
222,117.2,-28.1,23.85
223,117.2,-28.1,32.5
224,117.2,-24.9,40.58
257,117.2,8.51,7.61
258,117.2,15.51,7.58
259,117.2,22.51,7.54
268,117.2,8.53,10.81
269,117.2,15.53,10.78
278,117.2,8.54,14.01
148,117.3,-38.69,-1.59
149,117.3,-45.69,-1.67
150,117.3,-52.69,-1.75
151,117.3,-59.69,-1.83
152,117.3,-66.7,-1.91
153,117.3,-73.7,-1.98
161,117.3,-38.65,-4.79
162,117.3,-45.65,-4.87
163,117.3,-52.65,-4.95
164,117.3,-59.65,-5.03
165,117.3,-66.66,-5.11
166,117.3,-73.66,-5.18
173,117.3,-38.62,-7.99
174,117.3,-45.62,-8.07
175,117.3,-52.62,-8.15
176,117.3,-59.62,-8.23
177,117.3,-66.63,-8.31
178,117.3,-73.63,-8.38
221,117.3,-24.01,-40.46
222,117.3,-28.1,23.85
223,117.3,-28.1,32.36
224,117.3,-24.9,40.09
257,117.3,8.51,7.61
258,117.3,15.51,7.58
259,117.3,22.51,7.54
268,117.3,8.53,10.81
269,117.3,15.53,10.78
278,117.3,8.54,14.01
148,117.4,-38.69,-1.59
149,117.4,-45.69,-1.67
150,117.4,-52.69,-1.75
151,117.4,-59.69,-1.83
152,117.4,-66.7,-1.91
153,117.4,-73.7,-1.98
161,117.4,-38.65,-4.79
162,117.4,-45.65,-4.87
163,117.4,-52.65,-4.95
164,117.4,-59.65,-5.03
165,117.4,-66.66,-5.11
166,117.4,-73.66,-5.18
173,117.4,-38.62,-7.99
174,117.4,-45.62,-8.07
175,117.4,-52.62,-8.15
176,117.4,-59.62,-8.23
177,117.4,-66.63,-8.31
178,117.4,-73.63,-8.38
221,117.4,-24.02,-41.85
222,117.4,-28.1,23.85
223,117.4,-28.1,32.22
224,117.4,-24.9,39.57
257,117.4,8.51,7.61
258,117.4,15.51,7.58
259,117.4,22.51,7.54
268,117.4,8.53,10.81
269,117.4,15.53,10.78
278,117.4,8.54,14.01
148,117.5,-38.69,-1.59
149,117.5,-45.69,-1.67
150,117.5,-52.69,-1.75
151,117.5,-59.69,-1.83
152,117.5,-66.7,-1.91
153,117.5,-73.7,-1.98
161,117.5,-38.65,-4.79
162,117.5,-45.65,-4.87
163,117.5,-52.65,-4.95
164,117.5,-59.65,-5.03
165,117.5,-66.66,-5.11
166,117.5,-73.66,-5.18
173,117.5,-38.62,-7.99
174,117.5,-45.62,-8.07
175,117.5,-52.62,-8.15
176,117.5,-59.62,-8.23
177,117.5,-66.63,-8.31
178,117.5,-73.63,-8.38
221,117.5,-24.03,-43.24
222,117.5,-28.1,23.85
223,117.5,-28.1,32.09
224,117.5,-24.9,39.02
257,117.5,8.51,7.61
258,117.5,15.51,7.58
259,117.5,22.51,7.54
268,117.5,8.53,10.81
269,117.5,15.53,10.78
278,117.5,8.54,14.01
148,117.6,-38.69,-1.59
149,117.6,-45.69,-1.67
150,117.6,-52.69,-1.75
151,117.6,-59.69,-1.83
152,117.6,-66.7,-1.91
153,117.6,-73.7,-1.98
161,117.6,-38.65,-4.79
162,117.6,-45.65,-4.87
163,117.6,-52.65,-4.95
164,117.6,-59.65,-5.03
165,117.6,-66.66,-5.11
166,117.6,-73.66,-5.18
173,117.6,-38.62,-7.99
174,117.6,-45.62,-8.07
175,117.6,-52.62,-8.15
176,117.6,-59.62,-8.23
177,117.6,-66.63,-8.31
178,117.6,-73.63,-8.38
221,117.6,-24.04,-44.63
222,117.6,-28.1,23.85
223,117.6,-28.1,31.98
224,117.6,-24.9,38.45
257,117.6,8.51,7.61
258,117.6,15.51,7.58
259,117.6,22.51,7.54
268,117.6,8.53,10.81
269,117.6,15.53,10.78
278,117.6,8.54,14.01
148,117.7,-38.69,-1.59
149,117.7,-45.69,-1.67
150,117.7,-52.69,-1.75
151,117.7,-59.69,-1.83
152,117.7,-66.7,-1.91
153,117.7,-73.7,-1.98
161,117.7,-38.65,-4.79
162,117.7,-45.65,-4.87
163,117.7,-52.65,-4.95
164,117.7,-59.65,-5.03
165,117.7,-66.66,-5.11
166,117.7,-73.66,-5.18
173,117.7,-38.62,-7.99
174,117.7,-45.62,-8.07
175,117.7,-52.62,-8.15
176,117.7,-59.62,-8.23
177,117.7,-66.63,-8.31
178,117.7,-73.63,-8.38
222,117.7,-28.1,23.85
223,117.7,-28.1,31.87
224,117.7,-24.9,37.85
257,117.7,8.51,7.61
258,117.7,15.51,7.58
259,117.7,22.51,7.54
268,117.7,8.53,10.81
269,117.7,15.53,10.78
278,117.7,8.54,14.01
148,117.8,-38.69,-1.59
149,117.8,-45.69,-1.67
150,117.8,-52.69,-1.75
151,117.8,-59.69,-1.83
152,117.8,-66.7,-1.91
153,117.8,-73.7,-1.98
161,117.8,-38.65,-4.79
162,117.8,-45.65,-4.87
163,117.8,-52.65,-4.95
164,117.8,-59.65,-5.03
165,117.8,-66.66,-5.11
166,117.8,-73.66,-5.18
173,117.8,-38.62,-7.99
174,117.8,-45.62,-8.07
175,117.8,-52.62,-8.15
176,117.8,-59.62,-8.23
177,117.8,-66.63,-8.31
178,117.8,-73.63,-8.38
222,117.8,-28.1,23.85
223,117.8,-28.1,31.78
224,117.8,-24.9,37.23
257,117.8,8.51,7.61
258,117.8,15.51,7.58
259,117.8,22.51,7.54
268,117.8,8.53,10.81
269,117.8,15.53,10.78
278,117.8,8.54,14.01
148,117.9,-38.69,-1.59
149,117.9,-45.69,-1.67
150,117.9,-52.69,-1.75
151,117.9,-59.69,-1.83
152,117.9,-66.7,-1.91
153,117.9,-73.7,-1.98
161,117.9,-38.65,-4.79
162,117.9,-45.65,-4.87
163,117.9,-52.65,-4.95
164,117.9,-59.65,-5.03
165,117.9,-66.66,-5.11
166,117.9,-73.66,-5.18
173,117.9,-38.62,-7.99
174,117.9,-45.62,-8.07
175,117.9,-52.62,-8.15
176,117.9,-59.62,-8.23
177,117.9,-66.63,-8.31
178,117.9,-73.63,-8.38
222,117.9,-28.1,23.85
223,117.9,-28.1,31.69
224,117.9,-24.9,36.58
257,117.9,8.51,7.61
258,117.9,15.51,7.58
259,117.9,22.51,7.54
268,117.9,8.53,10.81
269,117.9,15.53,10.78
278,117.9,8.54,14.01
148,118.0,-38.69,-1.59
149,118.0,-45.69,-1.67
150,118.0,-52.69,-1.75
151,118.0,-59.69,-1.83
152,118.0,-66.7,-1.91
153,118.0,-73.7,-1.98
161,118.0,-38.65,-4.79
162,118.0,-45.65,-4.87
163,118.0,-52.65,-4.95
164,118.0,-59.65,-5.03
165,118.0,-66.66,-5.11
166,118.0,-73.66,-5.18
173,118.0,-38.62,-7.99
174,118.0,-45.62,-8.07
175,118.0,-52.62,-8.15
176,118.0,-59.62,-8.23
177,118.0,-66.63,-8.31
178,118.0,-73.63,-8.38
222,118.0,-28.1,23.85
223,118.0,-28.1,31.61
224,118.0,-24.9,35.9
257,118.0,8.51,7.61
258,118.0,15.51,7.58
259,118.0,22.51,7.54
268,118.0,8.53,10.81
269,118.0,15.53,10.78
278,118.0,8.54,14.01
148,118.1,-38.69,-1.59
149,118.1,-45.69,-1.67
150,118.1,-52.69,-1.75
151,118.1,-59.69,-1.83
152,118.1,-66.7,-1.91
153,118.1,-73.7,-1.98
161,118.1,-38.65,-4.79
162,118.1,-45.65,-4.87
163,118.1,-52.65,-4.95
164,118.1,-59.65,-5.03
165,118.1,-66.66,-5.11
166,118.1,-73.66,-5.18
173,118.1,-38.62,-7.99
174,118.1,-45.62,-8.07
175,118.1,-52.62,-8.15
176,118.1,-59.62,-8.23
177,118.1,-66.63,-8.31
178,118.1,-73.63,-8.38
222,118.1,-28.1,23.85
223,118.1,-28.1,31.54
224,118.1,-24.9,35.2
257,118.1,8.51,7.61
258,118.1,15.51,7.58
259,118.1,22.51,7.54
268,118.1,8.53,10.81
269,118.1,15.53,10.78
278,118.1,8.54,14.01
148,118.2,-38.69,-1.59
149,118.2,-45.69,-1.67
150,118.2,-52.69,-1.75
151,118.2,-59.69,-1.83
152,118.2,-66.7,-1.91
153,118.2,-73.7,-1.98
161,118.2,-38.65,-4.79
162,118.2,-45.65,-4.87
163,118.2,-52.65,-4.95
164,118.2,-59.65,-5.03
165,118.2,-66.66,-5.11
166,118.2,-73.66,-5.18
173,118.2,-38.62,-7.99
174,118.2,-45.62,-8.07
175,118.2,-52.62,-8.15
176,118.2,-59.62,-8.23
177,118.2,-66.63,-8.31
178,118.2,-73.63,-8.38
222,118.2,-28.1,23.85
223,118.2,-28.1,31.47
224,118.2,-24.9,34.47
257,118.2,8.51,7.61
258,118.2,15.51,7.58
259,118.2,22.51,7.54
268,118.2,8.53,10.81
269,118.2,15.53,10.78
278,118.2,8.54,14.01
148,118.3,-38.69,-1.59
149,118.3,-45.69,-1.67
150,118.3,-52.69,-1.75
151,118.3,-59.69,-1.83
152,118.3,-66.7,-1.91
153,118.3,-73.7,-1.98
161,118.3,-38.65,-4.79
162,118.3,-45.65,-4.87
163,118.3,-52.65,-4.95
164,118.3,-59.65,-5.03
165,118.3,-66.66,-5.11
166,118.3,-73.66,-5.18
173,118.3,-38.62,-7.99
174,118.3,-45.62,-8.07
175,118.3,-52.62,-8.15
176,118.3,-59.62,-8.23
177,118.3,-66.63,-8.31
178,118.3,-73.63,-8.38
222,118.3,-28.1,23.85
223,118.3,-28.1,31.41
224,118.3,-24.9,33.72
257,118.3,8.51,7.61
258,118.3,15.51,7.58
259,118.3,22.51,7.54
268,118.3,8.53,10.81
269,118.3,15.53,10.78
278,118.3,8.54,14.01
148,118.4,-38.69,-1.59
149,118.4,-45.69,-1.67
150,118.4,-52.69,-1.75
151,118.4,-59.69,-1.83
152,118.4,-66.7,-1.91
153,118.4,-73.7,-1.98
161,118.4,-38.65,-4.79
162,118.4,-45.65,-4.87
163,118.4,-52.65,-4.95
164,118.4,-59.65,-5.03
165,118.4,-66.66,-5.11
166,118.4,-73.66,-5.18
173,118.4,-38.62,-7.99
174,118.4,-45.62,-8.07
175,118.4,-52.62,-8.15
176,118.4,-59.62,-8.23
177,118.4,-66.63,-8.31
178,118.4,-73.63,-8.38
222,118.4,-28.1,23.85
223,118.4,-28.1,31.35
224,118.4,-24.9,32.94
257,118.4,8.51,7.61
258,118.4,15.51,7.58
259,118.4,22.51,7.54
268,118.4,8.53,10.81
269,118.4,15.53,10.78
278,118.4,8.54,14.01
148,118.5,-38.69,-1.59
149,118.5,-45.69,-1.67
150,118.5,-52.69,-1.75
151,118.5,-59.69,-1.83
152,118.5,-66.7,-1.91
153,118.5,-73.7,-1.98
161,118.5,-38.65,-4.79
162,118.5,-45.65,-4.87
163,118.5,-52.65,-4.95
164,118.5,-59.65,-5.03
165,118.5,-66.66,-5.11
166,118.5,-73.66,-5.18
173,118.5,-38.62,-7.99
174,118.5,-45.62,-8.07
175,118.5,-52.62,-8.15
176,118.5,-59.62,-8.23
177,118.5,-66.63,-8.31
178,118.5,-73.63,-8.38
222,118.5,-28.1,23.85
223,118.5,-28.1,31.31
224,118.5,-24.9,32.13
257,118.5,8.51,7.61
258,118.5,15.51,7.58
259,118.5,22.51,7.54
268,118.5,8.53,10.81
269,118.5,15.53,10.78
278,118.5,8.54,14.01
148,118.6,-38.69,-1.59
149,118.6,-45.69,-1.67
150,118.6,-52.69,-1.75
151,118.6,-59.69,-1.83
152,118.6,-66.7,-1.91
153,118.6,-73.7,-1.98
161,118.6,-38.65,-4.79
162,118.6,-45.65,-4.87
163,118.6,-52.65,-4.95
164,118.6,-59.65,-5.03
165,118.6,-66.66,-5.11
166,118.6,-73.66,-5.18
173,118.6,-38.62,-7.99
174,118.6,-45.62,-8.07
175,118.6,-52.62,-8.15
176,118.6,-59.62,-8.23
177,118.6,-66.63,-8.31
178,118.6,-73.63,-8.38
222,118.6,-28.1,23.85
223,118.6,-28.1,31.26
224,118.6,-24.9,31.3
257,118.6,8.51,7.61
258,118.6,15.51,7.58
259,118.6,22.51,7.54
268,118.6,8.53,10.81
269,118.6,15.53,10.78
278,118.6,8.54,14.01
148,118.7,-38.69,-1.59
149,118.7,-45.69,-1.67
150,118.7,-52.69,-1.75
151,118.7,-59.69,-1.83
152,118.7,-66.7,-1.91
153,118.7,-73.7,-1.98
161,118.7,-38.65,-4.79
162,118.7,-45.65,-4.87
163,118.7,-52.65,-4.95
164,118.7,-59.65,-5.03
165,118.7,-66.66,-5.11
166,118.7,-73.66,-5.18
173,118.7,-38.62,-7.99
174,118.7,-45.62,-8.07
175,118.7,-52.62,-8.15
176,118.7,-59.62,-8.23
177,118.7,-66.63,-8.31
178,118.7,-73.63,-8.38
222,118.7,-28.1,23.85
223,118.7,-28.1,31.22
224,118.7,-24.9,30.51
257,118.7,8.51,7.61
258,118.7,15.51,7.58
259,118.7,22.51,7.54
268,118.7,8.53,10.81
269,118.7,15.53,10.78
278,118.7,8.54,14.01
148,118.8,-38.69,-1.59
149,118.8,-45.69,-1.67
150,118.8,-52.69,-1.75
151,118.8,-59.69,-1.83
152,118.8,-66.7,-1.91
153,118.8,-73.7,-1.98
161,118.8,-38.65,-4.79
162,118.8,-45.65,-4.87
163,118.8,-52.65,-4.95
164,118.8,-59.65,-5.03
165,118.8,-66.66,-5.11
166,118.8,-73.66,-5.18
173,118.8,-38.62,-7.99
174,118.8,-45.62,-8.07
175,118.8,-52.62,-8.15
176,118.8,-59.62,-8.23
177,118.8,-66.63,-8.31
178,118.8,-73.63,-8.38
222,118.8,-28.1,23.85
223,118.8,-28.1,31.18
224,118.8,-24.9,29.75
257,118.8,8.51,7.61
258,118.8,15.51,7.58
259,118.8,22.51,7.54
268,118.8,8.53,10.81
269,118.8,15.53,10.78
278,118.8,8.54,14.01
148,118.9,-38.69,-1.59
149,118.9,-45.69,-1.67
150,118.9,-52.69,-1.75
151,118.9,-59.69,-1.83
152,118.9,-66.7,-1.91
153,118.9,-73.7,-1.98
161,118.9,-38.65,-4.79
162,118.9,-45.65,-4.87
163,118.9,-52.65,-4.95
164,118.9,-59.65,-5.03
165,118.9,-66.66,-5.11
166,118.9,-73.66,-5.18
173,118.9,-38.62,-7.99
174,118.9,-45.62,-8.07
175,118.9,-52.62,-8.15
176,118.9,-59.62,-8.23
177,118.9,-66.63,-8.31
178,118.9,-73.63,-8.38
222,118.9,-28.1,23.85
223,118.9,-28.1,31.15
224,118.9,-24.9,29.05
